name, bar, transaction_id, item, quantity, price
Dexter Sparks,Phoenix Bar and Grille,645887,Carlsberg Export,5,3.99
Dexter Sparks,Phoenix Bar and Grille,645887,Fountain Drink,1,1.99
Michaele Fling,Dutch Kills,222691,Amstel Lager,1,4.49
Michaele Fling,Dutch Kills,222691,Heineken Premium Light Lager,1,2.39
Michaele Fling,Dutch Kills,222691,Pilsner Urquell,2,2.49
Michaele Fling,Dutch Kills,222691,Coors Light,2,1.99
Michaele Fling,Dutch Kills,222691,Hoegaarden Original White Ale,5,2.99
Ivan Lastra,The Ale House,256778,Yuengling Traditional Amber Lager,2,2.49
Ivan Lastra,The Ale House,256778,Samuel Adams Octoberfest,3,1.99
Ivan Lastra,The Ale House,256778,Miller High Life,5,1.99
Ivan Lastra,The Ale House,256778,Michelob Original Lager,5,2.99
Retta Rodrigues,Moran’s,317261,Miller High Life,3,3.99
Retta Rodrigues,Moran’s,317261,Labatt Blue Light,8,4.49
Retta Rodrigues,Moran’s,317261,Molson Canadian Lager,4,5.49
Retta Rodrigues,Moran’s,317261,Busch,5,5.49
Retta Rodrigues,Moran’s,317261,Carlsberg Export,2,5.49
Magnolia Bays,Mulligan’s,980363,Coors Light,5,2.99
Magnolia Bays,Mulligan’s,980363,Samuel Adams Octoberfest,3,2.99
Magnolia Bays,Mulligan’s,980363,Labatt Blue,1,3.49
Magnolia Bays,Mulligan’s,980363,Dos Equis Amber Lager,4,3.49
Magnolia Bays,Mulligan’s,980363,Stella Artois,5,3.49
Magnolia Bays,Mulligan’s,980363,Budweiser,3,3.49
Magnolia Bays,Mulligan’s,980363,Lagunitas IPA,2,3.49
Sherlene Blowers,Grand Vin,854487,Coors Banquet,5,2.99
Sherlene Blowers,Grand Vin,854487,Redhook Long Hammer IPA,5,3.99
Sherlene Blowers,Grand Vin,854487,Guiness Extra Stout,5,3.19
Sherlene Blowers,Grand Vin,854487,Anchor Steam,1,5.25
Sherlene Blowers,Grand Vin,854487,Shiner Bock,5,4.49
Sherlene Blowers,Grand Vin,854487,Foster’s Lager,5,4.49
Sherlene Blowers,Grand Vin,854487,60 Minute IPA,3,5.49
Linwood Carpentier,The Winston,784882,Tecate,4,1.99
Linwood Carpentier,The Winston,784882,Yuengling Traditional Amber Lager,2,2.49
Raylene Giel,Louise & Jerry’s,270773,Busch,4,3.99
Raylene Giel,Louise & Jerry’s,270773,Michelob Original Lager,1,3.49
Raylene Giel,Louise & Jerry’s,270773,Hoegaarden Original White Ale,2,3.49
Raylene Giel,Louise & Jerry’s,270773,George Killian’s Irish Red,3,2.99
Raylene Giel,Louise & Jerry’s,270773,Sapporo Premium Lager,3,3.49
Raylene Giel,Louise & Jerry’s,270773,Pabst Blue Ribbon,1,2.99
Danyelle Hatchell,Pig’s Eye Pub,403979,Corona Extra,1,2.99
Danyelle Hatchell,Pig’s Eye Pub,403979,Natural Ice,4,2.99
Danyelle Hatchell,Pig’s Eye Pub,403979,Lagunitas IPA,5,3.49
Danyelle Hatchell,Pig’s Eye Pub,403979,Labatt Blue Light,7,3.49
Garfield Rieger,Dante,395395,Bud Lite Platinum,3,1.49
Garfield Rieger,Dante,395395,Coors Banquet,1,1.49
Magda Manners,Nitecap,784319,Anchor Steam,5,4.75
Magda Manners,Nitecap,784319,George Killian’s Irish Red,1,2.99
Estefana Lasch,Pilsner Haus & Biergarden,337613,Tecate,3,3.99
Estefana Lasch,Pilsner Haus & Biergarden,337613,Rolling Rock Extra Pale Ale,1,4.99
Lawanna Merideth,Louise & Jerry’s,216413,Shiner Bock,4,3.99
Lawanna Merideth,Louise & Jerry’s,216413,Amstel Lager,1,4.99
Lawanna Merideth,Louise & Jerry’s,216413,Fat Tire Belgian Style Ale,3,2.99
Lawanna Merideth,Louise & Jerry’s,216413,George Killian’s Irish Red,4,2.99
Lawanna Merideth,Louise & Jerry’s,216413,Molson Canadian Lager,4,3.99
Lawanna Merideth,Louise & Jerry’s,216413,Newcastle Brown Ale,4,3.49
Gretta Bourke,Employees Only,402849,Carlsberg Export,4,3.99
Gretta Bourke,Employees Only,402849,Michelob Light,1,3.49
Gretta Bourke,Employees Only,402849,Natural Light,3,2.49
Gretta Bourke,Employees Only,402849,Samuel Adams Boston Lager,2,2.49
Dalia Lindsay,Slowly Shirley,939349,Yuengling Premium Beer,1,4.49
Dalia Lindsay,Slowly Shirley,939349,90 Minute IPA,2,6.75
Dalia Lindsay,Slowly Shirley,939349,Amstel Lager,1,6.49
Dalia Lindsay,Slowly Shirley,939349,Molson Canadian Lager,1,5.49
Dalia Lindsay,Slowly Shirley,939349,Chicken Fingers,3,6.49
Andria Valadez,Attaboy,707871,Tecate,5,2.49
Stuart Delman,Angel’s Share,466397,Coors Light,3,3.99
Stuart Delman,Angel’s Share,466397,Beck’s,1,7.45
Stuart Delman,Angel’s Share,466397,Corona Extra,2,3.99
Roberta Hadden,Angel’s Share,588160,Landshark,1,5.49
Roberta Hadden,Angel’s Share,588160,Labatt Blue,3,4.49
Roberta Hadden,Angel’s Share,588160,Budweiser,3,4.49
Roberta Hadden,Angel’s Share,588160,Shiner Bock,5,5.49
Roberta Hadden,Angel’s Share,588160,Tecate,4,3.99
Lesa Lucero,Blind Tiger Ale House,628185,Budweiser,2,3.49
Lesa Lucero,Blind Tiger Ale House,628185,Hofbraü Oktoberfestbier,2,3.99
Lesa Lucero,Blind Tiger Ale House,628185,Stella Artois,1,3.49
Lesa Lucero,Blind Tiger Ale House,628185,Corona Light,4,2.99
Lesa Lucero,Blind Tiger Ale House,628185,Stella Artois,5,3.49
Lesa Lucero,Blind Tiger Ale House,628185,Anchor Steam,6,5.25
Madie Frutos,Pig’s Eye Pub,524638,Molson Canadian Lager,5,4.49
Madie Frutos,Pig’s Eye Pub,524638,Pabst Blue Ribbon,3,3.49
Madie Frutos,Pig’s Eye Pub,524638,Amstel Lager,3,5.49
Madie Frutos,Pig’s Eye Pub,524638,Blue Moon Belgian White,3,4.49
Madie Frutos,Pig’s Eye Pub,524638,Natural Ice,4,2.99
Madie Frutos,Pig’s Eye Pub,524638,Michelob Original Lager,1,3.99
Randal Lamberti,Side Bar,499442,Corona Extra,2,2.99
Randal Lamberti,Side Bar,499442,Corona Light,3,2.99
Randal Lamberti,Side Bar,499442,Fat Tire Belgian Style Ale,5,3.49
Randal Lamberti,Side Bar,499442,Tsingtao Beer,3,3.49
Randal Lamberti,Side Bar,499442,Rolling Rock Extra Pale,9,3.49
Mandie Sabia,The Shepherd & the Knucklehead,786118,Tecate,1,2.49
Mandie Sabia,The Shepherd & the Knucklehead,786118,Yuengling Premium Beer,3,2.99
Mandie Sabia,The Shepherd & the Knucklehead,786118,Tsingtao Beer,2,2.99
Mandie Sabia,The Shepherd & the Knucklehead,786118,Labatt Blue Light,1,2.99
Mandie Sabia,The Shepherd & the Knucklehead,786118,Tecate,2,2.49
Mandie Sabia,The Shepherd & the Knucklehead,786118,Labatt Blue Light,1,2.99
Mandie Sabia,The Shepherd & the Knucklehead,786118,Guiness Extra Stout,2,2.69
Ira Fralick,Attaboy,915085,Anchor Steam,5,4.75
Ira Fralick,Attaboy,915085,Miller Lite,1,2.49
Lavonia Haymond,Broken Shaker,319713,Corona Extra,3,1.99
Lavonia Haymond,Broken Shaker,319713,Tsingtao Beer,2,2.49
Lavonia Haymond,Broken Shaker,319713,Anchor Steam,4,4.25
Lavonia Haymond,Broken Shaker,319713,Beck’s,3,5.45
Lavonia Haymond,Broken Shaker,319713,Guiness Extra Stout,3,2.19
Lavonia Haymond,Broken Shaker,319713,Hoegaarden Original White Ale,1,2.99
Lavonia Haymond,Broken Shaker,319713,Hofbraü Original,2,2.99
Lavonia Haymond,Broken Shaker,319713,Corona Light,1,1.99
Lavonia Haymond,Broken Shaker,319713,Vegetable Taco,4,1.49
Colby Boatwright,Pilsner Haus & Biergarden,314270,Budweiser,5,4.49
Colby Boatwright,Pilsner Haus & Biergarden,314270,Carlsberg Export,10,5.49
Eugenio Stong,Federal Cafe,749056,Corona Light,1,2.99
Eugenio Stong,Federal Cafe,749056,Michelob Original Lager,1,3.99
Eugenio Stong,Federal Cafe,749056,Natural Light,3,2.99
Eugenio Stong,Federal Cafe,749056,Coors Banquet,5,2.99
Eugenio Stong,Federal Cafe,749056,Budweiser,5,3.49
Federico Erne,The Pig and Parrot,903504,Corona Extra,2,3.99
Federico Erne,The Pig and Parrot,903504,Negra Modelo,2,3.99
Federico Erne,The Pig and Parrot,903504,Labatt Blue Light,3,4.49
Federico Erne,The Pig and Parrot,903504,Yuengling Traditional Amber Lager,1,4.49
Federico Erne,The Pig and Parrot,903504,Grolsch Premium Lager,3,4.49
Federico Erne,The Pig and Parrot,903504,Coors Banquet,3,3.99
Federico Erne,The Pig and Parrot,903504,Pabst Blue Ribbon,5,4.49
Tenesha Kloster,Moran’s,477724,Heineken Light Lager,3,4.39
Tenesha Kloster,Moran’s,477724,Molson Canadian Lager,5,5.49
Tenesha Kloster,Moran’s,477724,Busch,2,5.49
Janella Lane,Primo’s,788807,Fat Tire Belgian Style Ale,1,3.49
Janella Lane,Primo’s,788807,Labatt Blue,2,3.49
Janella Lane,Primo’s,788807,Beck’s,2,6.45
Janella Lane,Primo’s,788807,Coors Banquet,5,2.99
Janella Lane,Primo’s,788807,Budweiser,7,3.49
Rashida Woodson,Wilton House,801340,Corona Extra,2,2.49
Rashida Woodson,Wilton House,801340,Stella Artois,2,2.99
Rashida Woodson,Wilton House,801340,Newcastle Brown Ale,2,3.49
Rashida Woodson,Wilton House,801340,Yuengling Traditional Amber Lager,3,2.99
Rashida Woodson,Wilton House,801340,Amstel Lager,3,4.99
Coy Coger,Raines Law Room,906373,Bud Lite Platinum,1,2.99
Coy Coger,Raines Law Room,906373,60 Minute IPA,5,5.49
Coy Coger,Raines Law Room,906373,Hofbraü Original,1,3.99
Coy Coger,Raines Law Room,906373,Michelob Ultra,7,3.99
Coy Coger,Raines Law Room,906373,Pilsner Urquell,3,3.49
Coy Coger,Raines Law Room,906373,Miller Lite,2,2.99
Coy Coger,Raines Law Room,906373,Natural Ice,1,2.99
Gilberte Broadwater,The Russian Lady,791389,George Killian’s Irish Red,5,2.99
Gilberte Broadwater,The Russian Lady,791389,Labatt Blue,2,2.99
Gilberte Broadwater,The Russian Lady,791389,Yuengling Traditional Amber Lager,5,2.99
Gilberte Broadwater,The Russian Lady,791389,Shiner Bock,7,3.99
Gilberte Broadwater,The Russian Lady,791389,Grolsch Premium Lager,2,2.99
Mina Hertz,Mulligan’s,668907,Budweiser,3,3.49
Mina Hertz,Mulligan’s,668907,Coors Light,2,2.99
Wilda Buchanan,The Pig and Parrot,462556,Bud Lite,1,3.99
Wilda Buchanan,The Pig and Parrot,462556,Labatt Blue Light,1,4.49
Wilda Buchanan,The Pig and Parrot,462556,Shiraz,4,6.49
Wilda Buchanan,The Pig and Parrot,462556,Ribs,2,16.49
Thalia Littrell,DC’s Tavern,644576,Busch,3,4.99
Thalia Littrell,DC’s Tavern,644576,Miller High Life,3,3.49
Thalia Littrell,DC’s Tavern,644576,Carlsberg Export,5,4.99
Amira Badura,Dear Irving,606718,Yuengling Premium Beer,3,4.49
Amira Badura,Dear Irving,606718,Blue Moon Belgian White,1,5.49
Amira Badura,Dear Irving,606718,Sierra Nevada Pale Ale,4,3.99
Amira Badura,Dear Irving,606718,Budweiser,3,4.49
Amira Badura,Dear Irving,606718,Anchor Steam,3,6.25
Latrice Lamas,L BAR,246581,90 Minute IPA,1,5.25
Latrice Lamas,L BAR,246581,Heineken Premium Light Lager,2,2.89
Latrice Lamas,L BAR,246581,Bud Lite,3,2.49
Latrice Lamas,L BAR,246581,Carlsberg Export,4,3.99
Latrice Lamas,L BAR,246581,Pilsner Urquell,5,2.99
Latrice Lamas,L BAR,246581,Coors Light,4,2.49
Latrice Lamas,L BAR,246581,Guiness Extra Stout,2,2.69
Lucas Dellinger,Finnegan’s Pub,531053,Rolling Rock Extra Pale,4,2.99
Joshua Feaster,Attaboy,232031,Miller High Life,1,2.49
Joshua Feaster,Attaboy,232031,Tecate,5,2.49
Joshua Feaster,Attaboy,232031,Miller Lite,4,2.49
Joshua Feaster,Attaboy,232031,Stella Artois,1,2.99
Joshua Feaster,Attaboy,232031,Fountain Drink,1,1.99
Cristi Hoerner,Raines Law Room,505383,Landshark,3,4.49
Cristi Hoerner,Raines Law Room,505383,Hofbraü Original,1,3.99
Cristi Hoerner,Raines Law Room,505383,Natural Light,4,2.99
Cristi Hoerner,Raines Law Room,505383,Michelob Ultra,10,3.99
Cristi Hoerner,Raines Law Room,505383,Miller Lite,4,2.99
Cristi Hoerner,Raines Law Room,505383,Fat Tire Belgian Style Ale,5,3.49
Zac Torgersen,DC’s Tavern,363641,Natural Light,5,3.49
Zac Torgersen,DC’s Tavern,363641,Fat Tire Belgian Style Ale,5,3.99
Zac Torgersen,DC’s Tavern,363641,90 Minute IPA,5,6.25
Zac Torgersen,DC’s Tavern,363641,George Killian’s Irish Red,4,3.99
Zac Torgersen,DC’s Tavern,363641,120 Minute IPA,3,6.49
Zac Torgersen,DC’s Tavern,363641,Shiner Bock,4,4.99
Zac Torgersen,DC’s Tavern,363641,Busch,5,4.99
Grazyna Digiovanni,The Blind Pig Pizza,786146,Carlsberg Export,4,3.99
Grazyna Digiovanni,The Blind Pig Pizza,786146,Keystone Light,5,2.49
Grazyna Digiovanni,The Blind Pig Pizza,786146,Carlsberg Export,5,3.99
Grazyna Digiovanni,The Blind Pig Pizza,786146,Michelob Original Lager,1,3.49
Grazyna Digiovanni,The Blind Pig Pizza,786146,Carlsberg Export,6,3.99
Grazyna Digiovanni,The Blind Pig Pizza,786146,Mozzarella Sticks,1,3.99
Palma Melgoza,Black Bear Bar & Grill,973302,Michelob Light,2,2.99
Palma Melgoza,Black Bear Bar & Grill,973302,Keystone Light,1,1.99
Palma Melgoza,Black Bear Bar & Grill,973302,90 Minute IPA,1,4.75
Palma Melgoza,Black Bear Bar & Grill,973302,Foster’s Lager,3,3.49
Palma Melgoza,Black Bear Bar & Grill,973302,Negra Modelo,5,1.99
Sondra Cardona,The Dead Rabbit,397885,Miller High Life,3,3.49
Sondra Cardona,The Dead Rabbit,397885,Hofbraü Original,1,4.49
Sondra Cardona,The Dead Rabbit,397885,Guiness Draught,2,3.95
Palma Zander,Cooper’s Union,435702,Labatt Blue,3,2.99
Palma Zander,Cooper’s Union,435702,Bud Lite Platinum,4,2.49
Palma Zander,Cooper’s Union,435702,Sapporo Premium Lager,1,3.49
Palma Zander,Cooper’s Union,435702,Carlsberg Export,2,3.99
Palma Zander,Cooper’s Union,435702,Busch,2,3.99
Palma Zander,Cooper’s Union,435702,Shock Top Belgian White,3,3.99
Palma Zander,Cooper’s Union,435702,Amstel Lager,4,4.99
Palma Zander,Cooper’s Union,435702,Dos Equis Amber Lager,3,2.99
Palma Zander,Cooper’s Union,435702,Stella Artois,2,2.99
Betsy Sheaffer,Federal Cafe,411315,Budweiser,1,3.49
Betsy Sheaffer,Federal Cafe,411315,Corona Light,2,2.99
Betsy Sheaffer,Federal Cafe,411315,Corona Light,1,2.99
Betsy Sheaffer,Federal Cafe,411315,Coors Banquet,2,2.99
Betsy Sheaffer,Federal Cafe,411315,Natural Light,3,2.99
Claudette Strope,Northern Soul,864486,Yuengling Traditional Amber Lager,8,1.99
Claudette Strope,Northern Soul,864486,Hoegaarden Original White Ale,2,2.49
Trina Northam,Pilsner Haus & Biergarden,396667,120 Minute IPA,2,6.99
Trina Northam,Pilsner Haus & Biergarden,396667,Budweiser,4,4.49
Trina Northam,Pilsner Haus & Biergarden,396667,Hoegaarden Original White Ale,4,4.99
Trina Northam,Pilsner Haus & Biergarden,396667,Coors Banquet,2,3.99
Lissa Wedderburn,G.Millz Boken Roadhouse,108858,Michelob Light,1,3.99
Lissa Wedderburn,G.Millz Boken Roadhouse,108858,Michelob Ultra,2,3.99
Lissa Wedderburn,G.Millz Boken Roadhouse,108858,Newcastle Brown Ale,1,3.99
Lissa Wedderburn,G.Millz Boken Roadhouse,108858,Michelob Original Lager,2,3.99
Lissa Wedderburn,G.Millz Boken Roadhouse,108858,Negra Modelo,5,2.99
Casimira Ammann,Northern Soul,348890,Labatt Blue Light,3,1.99
Casimira Ammann,Northern Soul,348890,Heineken Premium Light Lager,5,1.89
Claudine Villano,McSorley’s Old Ale House,266495,Corona Light,5,3.49
Claudine Villano,McSorley’s Old Ale House,266495,Samuel Adams Octoberfest,1,3.49
Claudine Villano,McSorley’s Old Ale House,266495,Landshark,2,4.99
Claudine Villano,McSorley’s Old Ale House,266495,Coors Light,4,3.49
Oralia Pettis,Black Bear Bar & Grill,703267,Natural Ice,7,1.99
Oralia Pettis,Black Bear Bar & Grill,703267,Blue Moon Belgian White,1,3.49
Oralia Pettis,Black Bear Bar & Grill,703267,Negra Modelo,4,1.99
Oralia Pettis,Black Bear Bar & Grill,703267,Yuengling Traditional Amber Lager,1,2.49
Oralia Pettis,Black Bear Bar & Grill,703267,Corona Light,3,1.99
Oralia Pettis,Black Bear Bar & Grill,703267,90 Minute IPA,5,4.75
Larraine Snipes,The Blind Pig Pizza,177792,Anchor Steam,4,4.75
Larraine Snipes,The Blind Pig Pizza,177792,Sierra Nevada Pale Ale,1,2.49
Larraine Snipes,The Blind Pig Pizza,177792,Coors Light,1,2.49
Larraine Snipes,The Blind Pig Pizza,177792,Keystone Light,2,2.49
Larraine Snipes,The Blind Pig Pizza,177792,Sapporo Premium Lager,1,3.49
Larraine Snipes,The Blind Pig Pizza,177792,Coors Banquet,4,2.49
Leia Larkin,Maison Premiere,465850,Carlsberg Export,3,3.99
Leia Larkin,Maison Premiere,465850,Beck’s,3,5.95
Leia Larkin,Maison Premiere,465850,Coors Banquet,1,2.49
Leia Larkin,Maison Premiere,465850,Fat Tire Belgian Style Ale,1,2.99
Stewart Suther,Angel’s Share,124772,Landshark,2,5.49
Stewart Suther,Angel’s Share,124772,Corona Extra,5,3.99
Stewart Suther,Angel’s Share,124772,Beck’s,6,7.45
Blake Guion,The Shepherd & the Knucklehead,141434,Stella Artois,4,2.99
Blake Guion,The Shepherd & the Knucklehead,141434,Yuengling Traditional Amber Lager,4,2.99
Blake Guion,The Shepherd & the Knucklehead,141434,Bud Lite,4,2.49
Blake Guion,The Shepherd & the Knucklehead,141434,Labatt Blue Light,3,2.99
Charmain Stenberg,Federal Cafe,846769,Blue Moon Belgian White,3,4.49
Charmain Stenberg,Federal Cafe,846769,Natural Light,4,2.99
Charmain Stenberg,Federal Cafe,846769,Michelob Original Lager,4,3.99
Charmain Stenberg,Federal Cafe,846769,Rolling Rock Extra Pale Ale,3,3.99
Glady Millette,The Pig and Parrot,208278,Yuengling Traditional Amber Lager,7,4.49
Glady Millette,The Pig and Parrot,208278,Bud Lite,4,3.99
Glady Millette,The Pig and Parrot,208278,Yuengling Traditional Amber Lager,1,4.49
Glady Millette,The Pig and Parrot,208278,Corona Extra,8,3.99
Glady Millette,The Pig and Parrot,208278,Yuengling Traditional Amber Lager,5,4.49
Xavier Marinelli,Employees Only,655653,Heineken Premium Light Lager,4,2.89
Xavier Marinelli,Employees Only,655653,Negra Modelo,1,2.49
Xavier Marinelli,Employees Only,655653,Heineken Premium Light Lager,2,2.89
Xavier Marinelli,Employees Only,655653,Negra Modelo,9,2.49
Xavier Marinelli,Employees Only,655653,Carlsberg Export,3,3.99
Xavier Marinelli,Employees Only,655653,Sierra Nevada Pale Ale,5,2.49
Xavier Marinelli,Employees Only,655653,Sierra Nevada Pale Ale,4,2.49
Xavier Marinelli,Employees Only,655653,Natural Light,4,2.49
Alexia Spraggs,Dante,637609,Heineken Premium Light Lager,5,1.89
Molly Self,The Ale House,459530,Shiner Bock,5,3.49
Molly Self,The Ale House,459530,Michelob Original Lager,4,2.99
Molly Self,The Ale House,459530,90 Minute IPA,4,4.75
Molly Self,The Ale House,459530,Yuengling Premium Beer,2,2.49
Carroll Baine,Tørst,698204,Blue Moon Belgian White,4,3.49
Carroll Baine,Tørst,698204,Dos Equis Amber Lager,5,2.49
Carroll Baine,Tørst,698204,Pilsner Urquell,3,2.49
Carroll Baine,Tørst,698204,Amstel Lager,3,4.49
Sharika Sturgell,Slowly Shirley,111040,90 Minute IPA,1,6.75
Sharika Sturgell,Slowly Shirley,111040,Corona Light,1,3.99
Sharika Sturgell,Slowly Shirley,111040,Molson Canadian Lager,5,5.49
Sharika Sturgell,Slowly Shirley,111040,Amstel Lager,3,6.49
Sharika Sturgell,Slowly Shirley,111040,Bud Lite Platinum,8,3.99
Izola Jalbert,Moran’s,796872,Corona Light,4,3.99
Izola Jalbert,Moran’s,796872,Carlsberg Export,1,5.49
Izola Jalbert,Moran’s,796872,Labatt Blue Light,4,4.49
Izola Jalbert,Moran’s,796872,Busch,5,5.49
Izola Jalbert,Moran’s,796872,Tsingtao Beer,2,4.49
Izola Jalbert,Moran’s,796872,Coors Banquet,1,3.99
Izola Jalbert,Moran’s,796872,120 Minute IPA,1,6.99
Izola Jalbert,Moran’s,796872,Molson Canadian Lager,3,5.49
Jan Amis,Pilsner Haus & Biergarden,501128,Redhook Long Hammer IPA,3,4.99
Jan Amis,Pilsner Haus & Biergarden,501128,Sierra Nevada Pale Ale,1,3.99
Jan Amis,Pilsner Haus & Biergarden,501128,Budweiser,3,4.49
Jan Amis,Pilsner Haus & Biergarden,501128,Carlsberg Export,2,5.49
Jan Amis,Pilsner Haus & Biergarden,501128,Chicken Taco,2,3.49
Jan Amis,Pilsner Haus & Biergarden,501128,Hofbraü Oktoberfestbier,2,4.99
Darwin Waits,Employees Only,118103,Guiness Draught,7,2.95
Darwin Waits,Employees Only,118103,Labatt Blue,2,2.99
Darwin Waits,Employees Only,118103,Carlsberg Export,2,3.99
Jonnie Scheu,Wilton House,865485,Corona Extra,2,2.49
Berenice Firth,Dear Irving,835114,Coors Banquet,1,3.99
Berenice Firth,Dear Irving,835114,Budweiser,5,4.49
Berenice Firth,Dear Irving,835114,Sapporo Premium Lager,11,4.99
Berenice Firth,Dear Irving,835114,Redhook Long Hammer IPA,2,4.99
Berenice Firth,Dear Irving,835114,Redhook Long Hammer IPA,3,4.99
Berenice Firth,Dear Irving,835114,Sierra Nevada Pale Ale,3,3.99
Demarcus Parker,Side Bar,680013,Busch,4,4.49
Demarcus Parker,Side Bar,680013,Sierra Nevada Pale Ale,5,2.99
Demarcus Parker,Side Bar,680013,Corona Light,4,2.99
Demarcus Parker,Side Bar,680013,Corona Extra,5,2.99
Sharilyn Mciver,Carpe Diem Pub & Restaurant,222321,Guiness Draught,5,2.45
Sharilyn Mciver,Carpe Diem Pub & Restaurant,222321,Bud Lite,4,1.99
Sharilyn Mciver,Carpe Diem Pub & Restaurant,222321,Paulaner,1,2.49
Sharilyn Mciver,Carpe Diem Pub & Restaurant,222321,Molson Canadian Lager,3,3.49
Sharilyn Mciver,Carpe Diem Pub & Restaurant,222321,Stella Artois,1,2.49
Sharilyn Mciver,Carpe Diem Pub & Restaurant,222321,George Killian’s Irish Red,4,2.49
Sharilyn Mciver,Carpe Diem Pub & Restaurant,222321,Corona Extra,5,1.99
Alphonse Brochu,Bar5,839012,Foster’s Lager,4,4.49
Alphonse Brochu,Bar5,839012,Lagunitas IPA,5,3.49
Alphonse Brochu,Bar5,839012,Molson Canadian Lager,2,4.49
Alphonse Brochu,Bar5,839012,Carlsberg Export,5,4.49
Salena Melby,The Aviary NYC,951080,Corona Extra,1,2.49
Salena Melby,The Aviary NYC,951080,Guiness Extra Stout,2,2.69
Salena Melby,The Aviary NYC,951080,Foster’s Lager,2,3.99
Salena Melby,The Aviary NYC,951080,Heineken Premium Light Lager,4,2.89
Palma Zander,DC’s Tavern,226610,Labatt Blue,4,3.99
Palma Zander,DC’s Tavern,226610,Guiness Extra Stout,4,3.69
Josh Chard,Zack’s Oak Bar & Restaurant,519442,Amstel Lager,3,4.99
Josh Chard,Zack’s Oak Bar & Restaurant,519442,Pabst Blue Ribbon,5,2.99
Josh Chard,Zack’s Oak Bar & Restaurant,519442,Coors Light,3,2.49
Josh Chard,Zack’s Oak Bar & Restaurant,519442,Molson Canadian Lager,3,3.99
Josh Chard,Zack’s Oak Bar & Restaurant,519442,Michelob Ultra,5,3.49
Kelsi Winnie,Attaboy,391374,Pilsner Urquell,1,2.99
