transaction_id,drinker_name,bar_name,time,date,subtotal,tip,total
183402,Gretta Bourke,Employees Only,23:34:52,2018-11-17,40.18,4.03,47.02
295229,Gretta Bourke,Employees Only,21:44:47,2018-11-29,18.91,3.19,23.42
333666,Gretta Bourke,Employees Only,21:38:02,2018-11-24,20.43,2.77,24.63
402849,Gretta Bourke,Employees Only,19:32:04,2018-11-30,31.9,3.8,37.93
454606,Gretta Bourke,Employees Only,23:27:27,2018-11-30,36.39,4.54,43.48
926459,Gretta Bourke,Holiday Cocktail Lounge,00:30:00,2018-11-23,27.78,4.92,34.65
449656,Gretta Bourke,Mayahuel,23:12:11,2018-11-2,25.94,3.41,31.17
507190,Gretta Bourke,Pouring Ribbons,20:34:16,2018-11-9,44.37,6.89,54.37
581279,Gretta Bourke,Pouring Ribbons,23:19:44,2018-11-30,23.43,2.4,27.47
100856,Grover Pitzer,Aldo Sohm Wine Bar,16:10:41,2018-11-23,28.59,3.09,33.68
719597,Grover Pitzer,The Blind Pig Pizza,01:11:40,2018-11-25,64.69,9.38,78.6
380218,Grover Pitzer,Vaughan's Public House,23:04:45,2018-11-6,8.67,1.69,10.97
427924,Halina Cameron,The Dead Rabbit,19:21:00,2018-11-17,44.9,5,53.05
501664,Halina Cameron,The Dead Rabbit,21:13:35,2018-11-23,59.84,6.62,70.65
297558,Halina Cameron,The Honeywell,16:04:50,2018-11-13,112.05,13.84,133.73
479477,Han Gosnell,DC's Tavern,12:34:51,2018-11-6,17.45,2.68,21.36
436602,Han Gosnell,The Shepherd & the Knucklehead,00:56:57,2018-11-9,40.41,4.21,47.45
384690,Hanh Poll,Moran's,18:59:31,2018-11-16,16.47,2.86,20.48
591395,Hanh Poll,Moran's,22:26:14,2018-11-23,92.33,16.75,115.54
748212,Hanh Poll,Mulligan's,01:06:00,2018-11-19,80.29,11.86,97.77
496065,Hanh Poll,Pilsner Haus & Biergarden,21:16:48,2018-11-13,92.31,13.55,112.32
100860,Hanh Poll,Wilton House,21:02:12,2018-11-17,19.93,2.79,24.12
614626,Hanh Poll,Wilton House,22:34:01,2018-11-20,26.92,3.09,31.9
652554,Hanh Poll,Wilton House,17:07:08,2018-11-16,40.36,5.97,49.16
733424,Hanh Poll,Wilton House,01:06:00,2018-11-17,22.43,3.63,27.63
749962,Hanh Poll,Wilton House,18:08:40,2018-11-23,9.89,1.19,11.77
675720,Hans Stines,The Ale House,22:47:59,2018-11-23,29.87,4.22,36.18
248787,Hans Stines,The Pig and Parrot,17:03:24,2018-11-4,4.49,0.56,5.37
104932,Hayden Rene,Dutch Kills,20:35:58,2018-11-17,28.37,3.52,33.88
771746,Hayden Rene,The Shepherd & the Knucklehead,21:53:31,2018-11-24,91.04,13.76,111.17
182335,Hayden Rene,The Winston,00:26:45,2018-11-3,41.39,7.73,52.02
405193,Hayden Rene,The Winston,18:46:46,2018-11-23,77.71,14.92,98.07
387832,Hayden Rene,Zack's Oak Bar & Restaurant,22:32:11,2018-11-11,57.32,10.76,72.09
663592,Heath Hulen,Cork City,16:52:32,2018-11-4,73.55,8.61,87.3
703036,Heath Hulen,Pegu Club,16:32:23,2018-11-10,34.36,3.94,40.71
562008,Heath Hulen,Zack's Oak Bar & Restaurant,22:41:01,2018-11-11,50.84,7.33,61.73
740907,Heide Correll,Employees Only,22:59:35,2018-11-3,30.8,4.88,37.83
445252,Heide Correll,Pig's Eye Pub,00:23:06,2018-11-2,103.73,14.38,125.38
122992,Heide Dubon,Grand Vin,23:00:55,2018-11-29,75.31,8.53,89.11
230194,Heide Dubon,Grand Vin,08:39:55,2018-11-5,47.88,7.17,58.4
262468,Heide Dubon,Grand Vin,15:02:13,2018-11-23,68.53,7.97,81.3
390012,Heide Dubon,Grand Vin,22:26:24,2018-11-1,45.13,6.23,54.52
534103,Heide Dubon,Grand Vin,23:39:25,2018-11-8,46.26,7.56,57.06
545397,Heide Dubon,Grand Vin,21:59:09,2018-11-17,42,5.86,50.8
587705,Heide Dubon,Grand Vin,19:50:15,2018-11-30,103.78,10.89,121.93
648178,Heide Dubon,Grand Vin,02:54:29,2018-11-8,92.08,16,114.53
673326,Heide Dubon,Grand Vin,18:08:29,2018-11-12,125.29,17.78,151.84
381627,Heide Dubon,Phoenix Bar and Grille,23:23:45,2018-11-20,33.08,5.56,40.96
163067,Heidi Burry,Dear Irving,11:06:42,2018-11-23,75.65,13.06,94
644026,Heidi Burry,Pilsner Haus & Biergarden,22:09:23,2018-11-10,4.99,0.86,6.2
971513,Helen Crispin,Carpe Diem Pub & Restaurant,21:59:18,2018-11-23,25.41,4.65,31.84
455794,Helen Crispin,Ghost Donkey,22:42:43,2018-11-17,86.19,11.56,103.78
299825,Helen Crispin,Primo's,21:18:15,2018-11-4,77.6,10.34,93.37
156582,Helen Crispin,The Aviary NYC,11:02:18,2018-11-17,34.89,6.41,43.74
106021,Henrietta Karr,Pegu Club,17:38:21,2018-11-17,46.81,8.27,58.36
395838,Henrietta Karr,Side Bar,16:30:24,2018-11-20,70.3,10.95,86.17
893001,Herschel Mascorro,Maison Premiere,21:43:31,2018-11-24,113.92,22.53,144.42
397815,Herschel Mascorro,Pegu Club,22:47:43,2018-11-25,40.31,4.55,47.68
515398,Herschel Mascorro,The Aviary NYC,16:36:02,2018-11-4,19.45,3.33,24.14
741958,Hershel Grill,Finnegan's Pub,16:22:15,2018-11-30,20.63,2.22,24.29
565286,Hershel Grill,Side Bar,21:34:01,2018-11-17,38.4,6.16,47.24
940190,Hershel Grill,The Blind Pig Pizza,17:24:42,2018-11-12,9.97,1.29,11.96
993130,Herta Belt,Zack's Oak Bar & Restaurant,19:16:49,2018-11-30,4.98,0.94,6.27
838744,Hillary Borth,Finnegan's Pub,17:48:34,2018-11-12,77.91,12.97,96.34
524299,Hillary Borth,The Aviary NYC,12:26:42,2018-11-26,63.31,12.65,80.39
689192,Hollis Ybarbo,DC's Tavern,23:53:37,2018-11-8,64.9,8.21,77.65
479956,Hollis Ybarbo,Mulligan's,12:33:02,2018-11-16,91.74,11.5,109.66
469307,Hollis Ybarbo,The Pig and Parrot,17:16:00,2018-11-15,55.87,7.03,66.81
311724,Hollis Ybarbo,Zack's Oak Bar & Restaurant,23:39:33,2018-11-24,34.91,5.96,43.31
392341,Hollis Ybarbo,Zack's Oak Bar & Restaurant,16:14:27,2018-11-23,29.42,3.16,34.64
445610,Hollis Ybarbo,Zack's Oak Bar & Restaurant,18:15:51,2018-11-4,8.97,1.6,11.2
761413,Hollis Ybarbo,Zack's Oak Bar & Restaurant,22:55:47,2018-11-1,31.91,6.17,40.31
762921,Hollis Ybarbo,Zack's Oak Bar & Restaurant,17:43:55,2018-11-25,10.47,1.12,12.32
764693,Hollis Ybarbo,Zack's Oak Bar & Restaurant,11:44:34,2018-11-30,32.9,4.18,39.38
916689,Hollis Ybarbo,Zack's Oak Bar & Restaurant,19:42:33,2018-11-29,41.37,5.59,49.86
857789,Humberto Nathan,Broken Shaker,16:52:18,2018-11-22,25.89,3.08,30.78
298313,Humberto Nathan,The Russian Lady,16:20:50,2018-11-24,93.74,17.43,117.74
640486,Ileen Mcentee,Employees Only,16:56:20,2018-11-6,62.23,8.65,75.23
229598,Ileen Mcentee,L BAR,21:02:30,2018-11-9,28.51,4.38,34.89
798048,Ilene Haubert,Grand Vin,15:25:56,2018-11-8,36.69,5.81,45.07
636051,Ilene Haubert,Mayahuel,11:28:38,2018-11-30,27.45,3.86,33.23
625154,Ilene Haubert,Phoenix Bar and Grille,16:27:20,2018-11-12,47.82,6.06,57.23
134068,Ilene Haubert,The Blind Pig Pizza,22:31:58,2018-11-6,23.92,3.03,28.63
771268,Ilona Reding,Aldo Sohm Wine Bar,13:00:06,2018-11-16,73.85,12.76,91.78
870266,Ilona Reding,McSorley's Old Ale House,11:07:39,2018-11-22,39.89,6.44,49.12
152057,Ilona Reding,Please Don't Tell,17:49:44,2018-11-3,76.92,8.46,90.76
187422,Ilona Reding,Please Don't Tell,17:50:25,2018-11-30,47.39,6.92,57.62
232997,Ilona Reding,Please Don't Tell,20:39:10,2018-11-27,44.3,6.69,54.09
353155,Ilona Reding,Please Don't Tell,15:49:29,2018-11-2,13.87,1.52,16.36
461594,Ilona Reding,Please Don't Tell,00:36:41,2018-11-3,55.4,6.74,66.01
526527,Ilona Reding,Please Don't Tell,01:38:21,2018-11-6,44.4,5.89,53.4
560380,Ilona Reding,Please Don't Tell,20:00:40,2018-11-8,47.19,8.9,59.39
660502,Ilona Reding,Please Don't Tell,20:59:25,2018-11-27,72.34,11.97,89.38
768036,Ilona Reding,Please Don't Tell,18:53:20,2018-11-10,69.67,11.99,86.53
308757,Ingrid Ortman,Blind Tiger Ale House,14:18:49,2018-11-30,41.8,7.11,51.84
740915,Ingrid Ortman,Clover Club,19:42:44,2018-11-24,24.9,4.97,31.61
269024,Ingrid Ortman,Pilsner Haus & Biergarden,18:07:44,2018-11-23,71.85,12.44,89.32
992355,Ingrid Savidge,Pegu Club,20:03:23,2018-11-12,37.34,3.89,43.85
151200,Ira Fralick,Attaboy,00:44:27,2018-11-18,78.48,9.78,93.75
234659,Ira Fralick,Attaboy,18:52:23,2018-11-23,81.69,13.31,100.72
368539,Ira Fralick,Attaboy,20:43:59,2018-11-19,43.19,5.14,51.36
915085,Ira Fralick,Attaboy,22:32:12,2018-11-3,26.24,4.24,32.31
768699,Ira Fralick,Mayahuel,21:51:32,2018-11-27,90.72,10.39,107.46
773478,Ira Fralick,The Honeywell,19:32:01,2018-11-29,30.91,4.11,37.18
787468,Ira Fralick,The Honeywell,19:39:05,2018-11-3,42.8,4.62,50.42
169033,Irene Deluca,Mace,17:14:54,2018-11-30,12.96,2.19,16.06
304530,Irene Deluca,Mace,22:09:13,2018-11-22,55.38,6.12,65.38
401628,Irene Deluca,Mace,20:45:14,2018-11-18,19.23,3.62,24.2
681493,Irene Deluca,Mace,00:06:47,2018-11-25,13.22,2.11,16.26
781743,Irene Deluca,Mace,20:00:00,2018-11-23,97.24,17.42,121.47
913989,Irene Deluca,Mace,01:13:00,2018-11-3,28.21,5.15,35.33
630987,Irene Deluca,McSorley's Old Ale House,17:09:09,2018-11-22,34.9,5.62,42.97
737187,Irish Rameau,Federal Cafe,22:17:24,2018-11-27,40.38,4.08,47.28
125699,Irish Rameau,L BAR,18:04:36,2018-11-24,15.75,2.06,18.91
185089,Irish Rameau,L BAR,19:13:17,2018-11-18,28.59,4.71,35.3
329803,Irish Rameau,L BAR,18:49:49,2018-11-22,7.47,1.32,9.31
391412,Irish Rameau,L BAR,08:10:43,2018-11-3,39.47,5.7,47.93
802815,Irish Rameau,L BAR,22:06:37,2018-11-6,34.87,3.91,41.22
819232,Irish Rameau,L BAR,18:59:44,2018-11-10,26.02,4.86,32.7
827485,Irish Rameau,L BAR,02:30:16,2018-11-10,53.89,10.32,67.99
853571,Irish Rameau,L BAR,12:05:57,2018-11-13,87.91,15.89,109.96
126940,Irish Rameau,The Press,23:44:24,2018-11-8,39.86,4.34,46.99
914124,Irving Plumlee,The Russian Lady,07:51:02,2018-11-18,14.97,2.57,18.59
250288,Irving Plumlee,Wilton House,00:52:50,2018-11-9,69.25,13.7,87.8
114696,Isabelle Omar,Federal Cafe,17:46:21,2018-11-11,5.98,1.02,7.42
421293,Isabelle Omar,Federal Cafe,11:27:48,2018-11-23,35.9,6.46,44.87
911578,Isabelle Omar,Federal Cafe,00:10:01,2018-11-6,8.97,1.26,10.86
276343,Isabelle Omar,L BAR,00:01:25,2018-11-10,14.94,2.78,18.77
470950,Isabelle Omar,Pig's Eye Pub,17:48:34,2018-11-22,95.06,18.5,120.21
579843,Isabelle Omar,Pig's Eye Pub,19:38:32,2018-11-24,81.79,9.32,96.84
311644,Isabelle Omar,The Blind Pig Pizza,11:43:56,2018-11-6,37.47,5.92,46.01
632402,Isabelle Omar,The Blind Pig Pizza,17:04:34,2018-11-18,49.35,5.92,58.72
635966,Isabelle Omar,The Blind Pig Pizza,15:19:13,2018-11-25,8.87,1.19,10.68
868480,Isabelle Omar,The Blind Pig Pizza,00:12:48,2018-11-29,57.83,8.78,70.65
879351,Isabelle Omar,The Blind Pig Pizza,21:31:27,2018-11-13,38.88,5.94,47.54
192365,Isabelle Omar,Vaughan's Public House,00:15:41,2018-11-27,88.57,12.61,107.38
351331,Isabelle Omar,Vaughan's Public House,22:51:52,2018-11-20,27.92,4.37,34.24
303037,Isobel Vallee,Pig's Eye Pub,21:29:04,2018-11-10,85.12,14.07,105.15
337359,Isobel Vallee,Pig's Eye Pub,17:33:59,2018-11-27,39.88,7.71,50.38
582529,Isobel Vallee,Pig's Eye Pub,23:44:23,2018-11-17,19.45,2.9,23.71
842255,Isobel Vallee,Pig's Eye Pub,20:50:49,2018-11-23,42.64,6.17,51.79
842564,Isobel Vallee,Pig's Eye Pub,17:48:59,2018-11-23,48.39,7.29,59.07
989910,Isobel Vallee,Pig's Eye Pub,21:26:05,2018-11-1,19.44,1.97,22.77
758283,Isobel Vallee,The Blind Pig Pizza,17:16:54,2018-11-20,72.29,11.96,89.31
256778,Ivan Lastra,The Ale House,20:55:06,2018-11-25,35.85,5.3,43.66
281314,Ivette Stem,Black Bear Bar & Grill,17:03:28,2018-11-30,21.41,4,26.91
311562,Ivette Stem,Cooper's Union,22:01:23,2018-11-12,72.81,11.76,89.67
387864,Ivette Stem,Cooper's Union,19:13:36,2018-11-1,54.35,9.41,67.57
750970,Ivette Stem,Cooper's Union,22:52:18,2018-11-20,93.21,15.71,115.45
855376,Ivette Stem,Cooper's Union,16:20:43,2018-11-1,26.92,3.38,32.19
937869,Ivette Stem,Cooper's Union,11:28:27,2018-11-9,8.97,1.54,11.14
159121,Ivette Stem,The Winston,22:23:03,2018-11-2,13.47,2.04,16.45
689187,Ivonne Draeger,Aldo Sohm Wine Bar,20:15:06,2018-11-22,117.01,22.12,147.32
989123,Ivonne Draeger,DC's Tavern,11:26:56,2018-11-11,85.28,11.78,103.03
931569,Ivonne Draeger,Pouring Ribbons,18:34:36,2018-11-16,7.47,1.37,9.36
388605,Ivonne Draeger,Raines Law Room,01:12:00,2018-11-27,54.69,9.3,67.82
216015,Ivy Morlan,McSorley's Old Ale House,16:50:52,2018-11-23,27.43,5.29,34.64
433375,Ivy Morlan,The Russian Lady,11:32:08,2018-11-16,59.3,10.3,73.75
982078,Izetta Sullivan,Aldo Sohm Wine Bar,18:05:07,2018-11-10,79.25,13.45,98.25
341317,Izetta Sullivan,Broken Shaker,23:19:53,2018-11-27,70.64,12.41,87.99
932613,Izetta Sullivan,Employees Only,17:43:46,2018-11-1,54.73,8.97,67.53
143644,Izetta Sullivan,Mace,01:46:47,2018-11-26,58.31,8.89,71.29
956843,Izetta Sullivan,The Honeywell,17:46:34,2018-11-25,84.39,8.95,99.24
821217,Izola Jalbert,Carpe Diem Pub & Restaurant,13:25:38,2018-11-16,27.9,3.95,33.8
796872,Izola Jalbert,Moran's,01:10:32,2018-11-2,103.29,15.38,125.9
781573,Izola Jalbert,Mulligan's,21:57:13,2018-11-19,83.74,11.62,101.22
811272,Izola Jalbert,Mulligan's,00:25:25,2018-11-30,45.86,8.77,57.84
201324,Izola Jalbert,Pilsner Haus & Biergarden,17:46:51,2018-11-29,33.43,3.92,39.69
191991,Izola Jalbert,The Ale House,14:59:35,2018-11-17,108.93,18.31,134.86
142577,Izola Jalbert,The Winston,22:24:01,2018-11-1,60.32,9.31,73.85
218628,Izola Jalbert,The Winston,22:27:23,2018-11-24,31.35,3.23,36.77
350468,Izola Jalbert,The Winston,23:11:52,2018-11-3,38.87,7.56,49.16
619500,Izola Jalbert,The Winston,20:46:42,2018-11-29,25.41,3.02,30.21
621813,Izola Jalbert,The Winston,19:02:33,2018-11-22,26.38,5.23,33.46
662590,Izola Jalbert,The Winston,17:16:31,2018-11-1,37.36,3.89,43.86
270707,Izola Jalbert,Wilton House,00:14:55,2018-11-9,111.99,18.71,138.54
227296,Izola Jalbert,Zack's Oak Bar & Restaurant,20:53:32,2018-11-10,51.87,9.08,64.58
920006,Jacalyn Dicicco,Death & Company,17:16:44,2018-11-15,30.88,4.43,37.47
236234,Jacalyn Dicicco,Maison Premiere,22:14:00,2018-11-23,22.84,2.98,27.42
935326,Jacalyn Dicicco,Mulligan's,21:41:42,2018-11-17,45.35,4.86,53.39
172133,Jacki Zielinski,Louise & Jerry's,20:44:54,2018-11-30,50.34,7.3,61.17
233695,Jacki Zielinski,Louise & Jerry's,16:41:32,2018-11-20,75.28,14.45,95
275503,Jacki Zielinski,Louise & Jerry's,22:57:47,2018-11-25,33.4,5.83,41.56
419994,Jacki Zielinski,Louise & Jerry's,21:48:17,2018-11-17,44.37,4.68,52.16
452300,Jacki Zielinski,Louise & Jerry's,17:27:50,2018-11-4,24.91,4.14,30.79
581478,Jacki Zielinski,Louise & Jerry's,12:40:32,2018-11-23,7.98,0.93,9.47
609893,Jacki Zielinski,Louise & Jerry's,20:10:53,2018-11-10,62.79,7.25,74.44
822992,Jacki Zielinski,Louise & Jerry's,11:01:41,2018-11-26,75.77,8.72,89.79
842810,Jacki Zielinski,Louise & Jerry's,17:19:09,2018-11-1,17.43,2.38,21.03
887576,Jacki Zielinski,Louise & Jerry's,17:00:56,2018-11-16,63.83,6.55,74.85
224288,Jackson Epps,Cork City,18:19:17,2018-11-3,64.91,9.74,79.2
257917,Jackson Epps,Cork City,00:36:34,2018-11-24,29.81,3.13,35.03
419553,Jackson Epps,Cork City,16:18:34,2018-11-3,80.08,13.57,99.26
441078,Jackson Epps,Cork City,23:05:08,2018-11-20,78.36,13.94,97.79
630928,Jackson Epps,Cork City,23:09:47,2018-11-18,69.65,11.98,86.5
725756,Jackson Epps,Cork City,01:06:00,2018-11-10,69.59,13.11,87.57
360071,Jackson Epps,Finnegan's Pub,07:03:37,2018-11-26,36.37,5.25,44.17
626821,Jackson Epps,Finnegan's Pub,23:46:36,2018-11-23,23.72,4.28,29.66
660812,Jackson Epps,Finnegan's Pub,15:53:13,2018-11-18,34.78,4.04,41.25
765874,Jackson Epps,Finnegan's Pub,12:55:55,2018-11-23,58,11.6,73.66
878247,Jackson Epps,Finnegan's Pub,12:00:05,2018-11-13,81.16,15.99,102.83
991865,Jackson Epps,Finnegan's Pub,01:30:53,2018-11-23,91.99,16.76,115.19
818817,Jackson Epps,Grand Vin,15:05:01,2018-11-30,30.61,3.75,36.51
596822,Jackson Epps,The Winston,23:07:09,2018-11-23,32.35,3.96,38.57
889725,Jackson Teasley,Dear Irving,21:03:42,2018-11-23,81.29,14.15,101.13
407683,Jacqueline Hard,Finnegan's Pub,22:03:07,2018-11-11,17.94,2.42,21.61
939998,Jacqueline Hard,Mace,22:49:54,2018-11-20,3.49,0.49,4.23
912094,Jacqueline Hard,Maison Premiere,22:49:10,2018-11-9,11.97,1.75,14.56
644649,Jacqueline Hard,Mayahuel,20:49:01,2018-11-20,8.47,0.9,9.96
746567,Jacqueline Hard,Raines Law Room,11:11:02,2018-11-29,35.87,6.7,45.08
483811,Jacqueline Hard,The Blind Pig Pizza,23:49:39,2018-11-8,63.29,8.85,76.57
207254,Jacqueline Hard,The Pig and Parrot,22:40:16,2018-11-30,52.88,7.08,63.66
202586,Jacques Bueche,Mayahuel,22:49:32,2018-11-23,27.94,4.64,34.54
939639,Jacques Bueche,The Dead Rabbit,18:17:33,2018-11-10,57.7,6.49,68.23
727975,Jade Vanetten,Angel's Share,23:19:38,2018-11-16,62.15,10.43,76.93
609980,Jade Vanetten,Dante,23:48:57,2018-11-18,30.91,4.7,37.78
137726,Jade Vanetten,Employees Only,16:04:38,2018-11-16,5.88,1.12,7.41
673232,Jade Vanetten,Zack's Oak Bar & Restaurant,22:31:26,2018-11-2,38.87,4.73,46.32
988383,Jade Vanetten,Zack's Oak Bar & Restaurant,01:06:00,2018-11-23,46.36,7.76,57.36
361046,Jake Vanpatten,Cooper's Union,22:54:12,2018-11-12,34.88,6.54,43.87
561466,Jake Vanpatten,Dutch Kills,23:43:13,2018-11-23,12.95,2.52,16.37
991927,Jake Vanpatten,The Russian Lady,18:09:35,2018-11-1,38.88,6.79,48.39
452965,Jami Wojtowicz,Bar5,20:43:46,2018-11-8,35.9,5.52,43.93
904076,Jami Wojtowicz,Cooper's Union,11:05:57,2018-11-13,13.95,2.2,17.12
848054,Jami Wojtowicz,The Press,16:09:57,2018-11-16,14.95,2.03,18.03
878570,Jan Amis,Carpe Diem Pub & Restaurant,18:52:48,2018-11-15,28.99,3.22,34.24
137973,Jan Amis,Cork City,11:39:50,2018-11-1,20.94,3.41,25.82
111299,Jan Amis,G.Millz Boken Roadhouse,23:57:17,2018-11-5,47.9,9.11,60.37
149196,Jan Amis,G.Millz Boken Roadhouse,18:16:14,2018-11-10,62.48,10.8,77.65
192637,Jan Amis,G.Millz Boken Roadhouse,20:34:20,2018-11-23,58.36,11.53,73.97
207721,Jan Amis,G.Millz Boken Roadhouse,18:40:24,2018-11-11,44.89,5.02,53.05
257706,Jan Amis,G.Millz Boken Roadhouse,17:06:48,2018-11-6,31.84,5.17,39.24
476049,Jan Amis,G.Millz Boken Roadhouse,13:59:08,2018-11-3,60.33,7.85,72.4
498719,Jan Amis,G.Millz Boken Roadhouse,21:51:44,2018-11-16,55.87,9.07,68.85
625590,Jan Amis,G.Millz Boken Roadhouse,20:02:56,2018-11-3,67.85,9.68,82.28
648956,Jan Amis,G.Millz Boken Roadhouse,19:03:00,2018-11-24,49.72,8.13,61.33
649607,Jan Amis,G.Millz Boken Roadhouse,20:59:05,2018-11-11,29.35,5.86,37.26
841184,Jan Amis,G.Millz Boken Roadhouse,01:08:39,2018-11-3,69.8,12.02,86.71
974183,Jan Amis,G.Millz Boken Roadhouse,22:01:26,2018-11-10,63.33,9.35,77.11
501128,Jan Amis,Pilsner Haus & Biergarden,17:31:32,2018-11-25,60.37,8.9,73.49
254728,Janean Glazer,Dante,16:19:53,2018-11-30,1.49,0.24,1.84
921611,Janean Glazer,Death & Company,23:07:14,2018-11-19,31.37,4.78,38.35
675366,Janean Glazer,The Winston,20:58:08,2018-11-8,27.4,2.97,32.29
666643,Janel Hersman,Cooper's Union,00:42:53,2018-11-23,110.7,19.12,137.57
213625,Janella Lane,Maison Premiere,17:37:55,2018-11-17,51.8,7.48,62.91
228768,Janella Lane,Maison Premiere,11:12:00,2018-11-3,65.3,7.25,77.12
391963,Janella Lane,Maison Premiere,02:26:58,2018-11-30,73.76,14.41,93.33
703098,Janella Lane,Maison Premiere,16:42:58,2018-11-6,48.71,5.27,57.39
858693,Janella Lane,Maison Premiere,20:50:07,2018-11-9,25.32,4.38,31.47
976437,Janella Lane,Maison Premiere,16:15:11,2018-11-29,49.98,9.58,63.06
788807,Janella Lane,Primo's,17:54:56,2018-11-3,62.75,6.61,73.75
537573,Janella Lane,The Aviary NYC,07:13:39,2018-11-29,5.78,0.77,6.96
247884,Janett Hightower,Black Bear Bar & Grill,11:58:03,2018-11-12,43.33,7.1,53.46
263688,Janett Hightower,Carpe Diem Pub & Restaurant,22:29:04,2018-11-1,43.25,5.21,51.49
283885,Janett Hightower,G.Millz Boken Roadhouse,11:25:57,2018-11-19,34.91,5.12,42.47
637678,Janett Hightower,G.Millz Boken Roadhouse,11:08:27,2018-11-29,34.4,5.86,42.66
793236,Janett Hightower,G.Millz Boken Roadhouse,19:43:18,2018-11-11,31.43,3.78,37.41
883317,Janett Hightower,G.Millz Boken Roadhouse,19:23:00,2018-11-18,17.96,3.31,22.53
990967,Janett Hightower,G.Millz Boken Roadhouse,17:28:21,2018-11-9,74.32,10.19,89.71
993574,Janett Hightower,G.Millz Boken Roadhouse,17:06:10,2018-11-23,82.81,15.87,104.48
131863,Janett Hightower,Pilsner Haus & Biergarden,21:34:50,2018-11-2,135.72,23.16,168.38
357258,Janie Littell,Federal Cafe,23:42:36,2018-11-17,73.3,12.13,90.56
421611,Janie Littell,Federal Cafe,23:30:47,2018-11-16,24.92,4.82,31.48
692478,Janie Littell,Federal Cafe,20:15:13,2018-11-22,72.3,13.39,90.75
902096,Janie Littell,Federal Cafe,22:47:59,2018-11-20,131.65,13.98,154.84
711696,Janie Littell,Pig's Eye Pub,18:35:04,2018-11-20,77.79,10.11,93.34
888199,Janie Littell,Pig's Eye Pub,16:43:17,2018-11-3,45.37,5.88,54.42
830430,Janie Littell,Rocking Horse Saloon,01:34:51,2018-11-3,45.37,4.61,53.16
621717,Janie Littell,Side Bar,21:04:59,2018-11-18,14.95,1.69,17.68
960154,Janie Littell,Vaughan's Public House,23:19:10,2018-11-27,8.85,1.35,10.82
856609,Janine Roiger,Northern Soul,22:28:32,2018-11-30,33.56,4.07,39.97
183295,Janine Roiger,Phoenix Bar and Grille,16:53:02,2018-11-29,33.88,4.26,40.51
400777,Janine Roiger,Phoenix Bar and Grille,17:30:29,2018-11-10,19.43,3.37,24.16
416461,Janine Roiger,Phoenix Bar and Grille,11:31:54,2018-11-30,61.72,10.77,76.81
416508,Janine Roiger,Phoenix Bar and Grille,21:27:11,2018-11-13,73.64,12.33,91.13
457643,Janine Roiger,Phoenix Bar and Grille,11:30:14,2018-11-23,20.83,2.9,25.18
491863,Janine Roiger,Phoenix Bar and Grille,19:46:24,2018-11-26,42.33,7.03,52.32
530661,Janine Roiger,Phoenix Bar and Grille,20:35:51,2018-11-30,19.43,2.96,23.75
547043,Janine Roiger,Phoenix Bar and Grille,20:16:09,2018-11-16,22.3,3.05,26.91
707425,Janine Roiger,Phoenix Bar and Grille,00:17:18,2018-11-29,14.94,2.13,18.12
833782,Janine Roiger,Phoenix Bar and Grille,01:45:29,2018-11-12,28.61,4.18,34.79
964817,Janine Roiger,Phoenix Bar and Grille,12:38:50,2018-11-24,21.76,2.73,26.02
176780,Janine Roiger,The Shepherd & the Knucklehead,23:20:28,2018-11-18,31.15,3.37,36.7
922346,Jarred Chason,Black Bear Bar & Grill,21:13:54,2018-11-5,72.19,9.37,86.61
234978,Jarred Chason,Cork City,12:14:34,2018-11-17,21.94,2.65,26.13
714962,Jarred Chason,Cork City,17:52:22,2018-11-29,90.5,15.32,112.15
960407,Jarred Chason,Cork City,17:02:28,2018-11-29,43.39,5.09,51.52
857325,Jarred Chason,Moran's,17:31:37,2018-11-3,42.8,5.29,51.08
367289,Jarred Chason,Mulligan's,00:06:45,2018-11-27,38.89,5.04,46.66
458704,Jarred Chason,The Winston,03:00:00,2018-11-8,29.49,5.81,37.36
766051,Jarred Chason,The Winston,17:22:17,2018-11-25,40.85,5.68,49.39
185482,Jarrett Viator,The Aviary NYC,22:41:59,2018-11-23,17.94,3.31,22.5
544291,Jarrett Viator,The Aviary NYC,21:34:40,2018-11-22,8.47,1.57,10.63
397151,Jarrett Viator,Vaughan's Public House,20:33:00,2018-11-11,35.75,7.1,45.35
270156,Jarvis Hambleton,Carpe Diem Pub & Restaurant,08:05:03,2018-11-2,50.69,7.94,62.18
203746,Jarvis Hambleton,Grand Vin,16:04:13,2018-11-26,28.83,4.93,35.78
277533,Jarvis Hambleton,Grand Vin,03:00:00,2018-11-8,83.33,9.9,99.07
323167,Jarvis Hambleton,Grand Vin,18:13:49,2018-11-23,31.44,3.32,36.96
394779,Jarvis Hambleton,Grand Vin,16:30:03,2018-11-29,42.39,5.49,50.85
496562,Jarvis Hambleton,Grand Vin,16:57:50,2018-11-26,54.38,9.11,67.3
567230,Jarvis Hambleton,Grand Vin,18:55:00,2018-11-20,27.95,3.78,33.69
568298,Jarvis Hambleton,Grand Vin,17:45:37,2018-11-2,20.96,2.48,24.9
698663,Jarvis Hambleton,Grand Vin,17:59:24,2018-11-25,49.87,5.17,58.53
797638,Jarvis Hambleton,Grand Vin,22:18:20,2018-11-25,10.98,1.7,13.45
909237,Jarvis Hambleton,Grand Vin,21:23:49,2018-11-3,10.98,1.28,13.03
