name,bar,transaction_id,subtotal,tip,total
Eveline Ramires,Tørst,173218,34.87,0.16,43.26
Evette Wedding,Aldo Sohm Wine Bar,487886,40.38,0.18,51.1
Evette Wedding,Nitecap,787520,60.05,0.12,71.77
Evette Wedding,Primo’s,867875,39.9,0.19,50.72
Evette Wedding,Raines Law Room,186049,5.98,0.13,7.24
Evette Wedding,Side Bar,520724,62.3,0.19,79.07
Evette Wedding,The Honeywell,753373,48.15,0.19,61.2
Evia Miltenberger,Aldo Sohm Wine Bar,173644,8.47,0.19,10.8
Evia Miltenberger,Broken Shaker,581084,12.45,0.12,14.98
Evia Miltenberger,Holiday Cocktail Lounge,942482,32.19,0.13,38.88
Evia Miltenberger,The Winston,346368,10.47,0.14,12.79
Evie Fisk,Attaboy,939649,4.98,0.13,6.03
Evie Fisk,Federal Cafe,756393,29.91,0.17,37.45
Evie Fisk,Pig’s Eye Pub,968252,66.32,0.11,78.53
Evie Fisk,The Press,942784,50.83,0.1,59.92
Evie Fisk,Vaughan’s Public House,165666,82.9,0.13,99.92
Fabiola Molden,Holiday Cocktail Lounge,184295,39.32,0.13,47.39
Fabiola Molden,Pig’s Eye Pub,910951,68.28,0.17,85.32
Fabiola Molden,Pilsner Haus & Biergarden,823546,52.88,0.2,67.63
Fabiola Molden,The Blind Pig Pizza,610054,57.92,0.1,68.2
Fairy Edwards,Blind Tiger Ale House,280553,41.3,0.12,49.62
Fairy Edwards,Clover Club,415728,59.31,0.16,73.62
Fairy Edwards,Mayahuel,484914,22.95,0.19,29.13
Fairy Edwards,Slowly Shirley,337765,104.85,0.14,127.44
Fairy Edwards,Slowly Shirley,410347,39.42,0.11,46.97
Fairy Edwards,Slowly Shirley,603260,129.05,0.19,163.66
Fairy Edwards,Slowly Shirley,909731,21.96,0.18,27.73
Fairy Edwards,The NoMad Bar,721099,37.62,0.11,44.49
Farah Lantigua,G.Millz Boken Roadhouse,375383,35.27,0.17,44.14
Farah Lantigua,Moran’s,856415,70.56,0.19,89.57
Farah Lantigua,The Ale House,660034,65.07,0.13,78.44
Farah Lantigua,Wilton House,149905,48.26,0.18,60.88
Farah Lantigua,Wilton House,366515,39.88,0.12,47.7
Farah Lantigua,Wilton House,374094,35.68,0.16,44.37
Farah Lantigua,Wilton House,426116,36.87,0.15,45.28
Farah Lantigua,Wilton House,560124,54.65,0.13,66.22
Farah Lantigua,Wilton House,605952,24.93,0.1,29.37
Farah Lantigua,Wilton House,769196,5.9,0.19,7.52
Farah Lantigua,Wilton House,822716,60.13,0.11,71.66
Fatimah Plowman,Death & Company,736003,2.99,0.18,3.77
Fatimah Plowman,Moran’s,935534,84.33,0.19,107.26
Fatimah Plowman,Nitecap,140828,24.86,0.11,29.5
Fatimah Plowman,Rocking Horse Saloon,187873,83.76,0.18,105.52
Fatimah Plowman,Vaughan’s Public House,251307,96.61,0.18,122.16
Federico Erne,Finnegan’s Pub,365482,67.96,0.13,82.39
Federico Erne,G.Millz Boken Roadhouse,149862,39.9,0.1,47.07
Federico Erne,G.Millz Boken Roadhouse,190514,32.9,0.12,39.53
Federico Erne,G.Millz Boken Roadhouse,607404,54.35,0.15,66.99
Federico Erne,The Pig and Parrot,903504,81.81,0.17,102.12
Federico Erne,Zack’s Oak Bar & Restaurant,192767,55.86,0.15,68.63
Felica Seaver,Louise & Jerry’s,382460,65.3,0.12,78.2
Felicidad Christner,Dante,621249,26.86,0.14,32.82
Felicidad Christner,Moran’s,424796,19.95,0.2,25.52
Felicidad Christner,The Pig and Parrot,571062,80.81,0.13,98.12
Felisa Fleetwood,Mulligan’s,704395,39.38,0.14,47.99
Felisa Fleetwood,Northern Soul,308663,52.83,0.13,63.99
Felisa Fleetwood,The Press,285098,49.34,0.13,59.77
Felisa Fleetwood,The Press,596519,27.4,0.19,34.89
Fern Speir,Dutch Kills,144342,40.37,0.16,50.16
Fern Speir,Dutch Kills,187036,24.91,0.12,29.8
Fern Speir,Dutch Kills,273416,40.34,0.11,47.76
Fern Speir,Dutch Kills,470285,39.37,0.13,47.41
Fern Speir,Dutch Kills,563542,31.91,0.12,38.4
Fern Speir,Dutch Kills,700333,62.99,0.1,74.48
Fern Speir,Dutch Kills,883865,17.45,0.15,21.39
Fern Speir,Dutch Kills,920681,39.82,0.11,47.37
Fern Speir,Dutch Kills,966457,28.66,0.15,35.33
Fernanda Greenwood,Angel’s Share,687437,28.93,0.14,35.38
Fernanda Greenwood,G.Millz Boken Roadhouse,739662,74.1,0.17,92.58
Fernanda Greenwood,Pilsner Haus & Biergarden,546276,27.95,0.19,35.63
Fernanda Greenwood,The Blind Pig Pizza,135474,11.96,0.13,14.52
Fernanda Greenwood,The Dead Rabbit,173620,44.91,0.19,57.18
Fernanda Greenwood,The Dead Rabbit,529324,76.81,0.17,96.44
Fernanda Timko,Aldo Sohm Wine Bar,613888,49.35,0.15,60.81
Fernanda Timko,Blind Tiger Ale House,757092,56.39,0.1,66.64
Fernanda Timko,Cork City,119117,16.94,0.14,20.71
Fernanda Timko,Death & Company,143096,36.86,0.18,46.62
Fernanda Timko,Mace,734185,5.98,0.17,7.51
Fidela Hannibal,Moran’s,317322,19.45,0.11,23.15
Fidela Hannibal,The Honeywell,714605,55.1,0.1,65.11
Flora Valderas,Dutch Kills,417817,38.53,0.16,47.95
Flora Valderas,Moran’s,740067,39.42,0.18,49.6
Flora Valderas,The NoMad Bar,871241,39.9,0.15,49.25
Florentina Matson,Pegu Club,306593,44.34,0.18,56.17
Fred Fast,Bar Goto,705274,29.35,0.18,37.16
Fred Fast,Clover Club,703385,35.38,0.19,45.08
Fred Fast,DC’s Tavern,896526,139.86,0.12,168.12
Fred Fast,Wilton House,217552,62.69,0.13,75.55
Frederic Schade,McSorley’s Old Ale House,386951,56.86,0.13,68.57
Frederic Schade,McSorley’s Old Ale House,745765,10.47,0.18,13.17
Frederic Schade,Pegu Club,418072,38.31,0.14,46.8
Frederic Schade,Pegu Club,438128,75.61,0.19,95.89
Frederic Schade,Pegu Club,449711,8.96,0.2,11.5
Frederic Schade,Pegu Club,500930,54.26,0.2,69.6
Frederic Schade,Pegu Club,761535,7.46,0.18,9.43
Frederic Schade,The Aviary NYC,261437,99.94,0.15,123.27
Frederic Schade,The NoMad Bar,194776,136.71,0.19,173.85
Frederic Schade,The NoMad Bar,373683,101.32,0.13,122.27
Fredrick Terrones,Angel’s Share,676830,118.79,0.13,143.47
Fumiko Patlan,Holiday Cocktail Lounge,109456,7.96,0.11,9.44
Fumiko Patlan,Pouring Ribbons,405906,27.92,0.16,34.67
Fumiko Patlan,The NoMad Bar,975081,86.38,0.15,106.13
Gabriela Mackay,Mace,610631,91.73,0.15,112.61
Gabriela Mackay,Side Bar,591053,49.86,0.13,60.41
Gabriela Mackay,The Honeywell,478183,48.87,0.11,58.28
Gala Hong,Mace,565255,53.78,0.19,68.56
Gala Hong,Pouring Ribbons,211902,44.87,0.17,55.95
Gala Hong,Slowly Shirley,271557,87.84,0.15,107.63
Gala Hong,Slowly Shirley,427659,27.2,0.13,32.8
Gala Hong,Slowly Shirley,433233,53.39,0.16,66.07
Gala Hong,Slowly Shirley,456482,54.41,0.12,65.35
Gala Hong,Slowly Shirley,505088,58.43,0.19,74.27
Gala Hong,Slowly Shirley,793740,175.93,0.19,223.96
Garfield Rieger,Angel’s Share,454943,47.4,0.15,58.32
Garfield Rieger,Blind Tiger Ale House,409452,104.31,0.18,131.31
Garfield Rieger,Dante,143436,23.87,0.18,30.2
Garfield Rieger,Dante,274664,8.65,0.15,10.68
Garfield Rieger,Dante,395395,5.96,0.12,7.11
Garfield Rieger,Dante,697372,14.92,0.11,17.75
Garfield Rieger,Dante,808587,17.59,0.19,22.44
Garth Mascia,The Aviary NYC,192002,53.34,0.13,64.49
Garth Mascia,Wilton House,616236,55.33,0.18,70.01
Gaston Byron,DC’s Tavern,204249,47.21,0.19,59.87
Gaston Byron,DC’s Tavern,480023,37.41,0.13,45.12
Gaston Byron,DC’s Tavern,578339,26.21,0.15,32.36
Gaston Byron,DC’s Tavern,768217,29.96,0.14,36.54
Gaston Byron,DC’s Tavern,804691,67.61,0.13,81.71
Gaston Byron,DC’s Tavern,857041,26.2,0.13,31.57
Gaston Byron,The Ale House,309446,73.79,0.13,89.25
Gaylord Jett,Maison Premiere,124944,48.13,0.19,61.45
Genevieve Schrage,Angel’s Share,560164,57.57,0.12,68.69
Genevieve Schrage,Attaboy,898866,5.98,0.13,7.2
Genevieve Schrage,Blind Tiger Ale House,972150,54.2,0.11,64.5
Genevieve Schrage,Grand Vin,440056,43.71,0.18,55.4
Genevieve Schrage,L BAR,172597,38.43,0.17,48.1
Genevieve Schrage,Maison Premiere,316134,94.41,0.19,120.41
Genevieve Schrage,Tørst,537728,23.4,0.1,27.59
Genna Veit,Nitecap,408313,18.43,0.15,22.61
Genna Veit,Raines Law Room,429824,19.94,0.12,23.94
Genna Veit,Side Bar,928633,6.48,0.14,7.88
Genna Veit,Tørst,532547,61.47,0.17,77.14
George Meloy,Ghost Donkey,787866,36.47,0.1,42.93
George Meloy,Maison Premiere,522557,26.75,0.12,32.11
George Meloy,Side Bar,218779,25.92,0.17,32.34
George Ragsdale,Blind Tiger Ale House,492018,48.67,0.19,61.84
George Ragsdale,Pegu Club,942857,21.87,0.13,26.53
Georgette Gautier,Employees Only,555432,38.76,0.16,48.21
Georgette Gautier,G.Millz Boken Roadhouse,665887,64.82,0.16,80.23
Georgette Gautier,Maison Premiere,346523,34.67,0.11,41.22
Georgette Gautier,Pig’s Eye Pub,374905,53.37,0.15,65.96
Georgette Gautier,The Blind Pig Pizza,322711,100.2,0.14,121.94
Georgiann Corzine,Aldo Sohm Wine Bar,903084,78.33,0.11,93.3
Georgiann Corzine,Attaboy,150632,44.87,0.16,55.76
Georgiann Corzine,The Dead Rabbit,775841,39.71,0.11,47.01
Georgiann Corzine,The Honeywell,122790,35.77,0.18,45
Georgiann Corzine,The Honeywell,204206,102.08,0.13,122.97
Georgiann Corzine,The Honeywell,523207,84.82,0.14,103.51
Georgiann Corzine,The Honeywell,609032,20.93,0.16,25.93
Georgiann Corzine,The Honeywell,775187,23.43,0.16,29.08
Georgiann Corzine,The Honeywell,782453,20.03,0.2,25.65
Georgiann Corzine,The Honeywell,903378,27.41,0.17,34.26
Georgiann Corzine,The NoMad Bar,479918,123.25,0.14,150.25
Georgiann Corzine,The NoMad Bar,578340,143.53,0.2,183.6
Georgiann Corzine,The NoMad Bar,994542,35.32,0.15,43.61
Gerald Mckoy,Grand Vin,603306,37.4,0.13,45.13
Gerald Mckoy,McSorley’s Old Ale House,443150,23.45,0.14,28.68
Gerald Mckoy,Raines Law Room,972470,61.81,0.17,77.09
Gerard Treiber,Blind Tiger Ale House,123222,41.28,0.18,51.98
Gerard Treiber,Dutch Kills,884429,36.36,0.2,46.5
Gerard Treiber,Pouring Ribbons,763373,43.88,0.19,55.89
Gerard Treiber,The Aviary NYC,406196,64.48,0.11,76.27
Gerry Postma,Death & Company,889790,2.99,0.11,3.54
Gerry Postma,The Honeywell,173118,59.33,0.16,73.94
Gertrud Catto,Black Bear Bar & Grill,121023,38.83,0.16,47.99
Gertrud Catto,Black Bear Bar & Grill,288861,51.79,0.2,66.43
Gertrud Catto,Black Bear Bar & Grill,416357,31.45,0.17,39.52
Gertrud Catto,Black Bear Bar & Grill,419244,47.6,0.19,60.58
Gertrud Catto,Black Bear Bar & Grill,500184,17.43,0.2,22.31
Gertrud Catto,Black Bear Bar & Grill,544950,47.07,0.15,58.12
Gertrud Catto,Louise & Jerry’s,194692,66.29,0.15,81.51
Gertrud Catto,Northern Soul,454500,73.74,0.11,87.85
Gia Mireles,Clover Club,882791,27.91,0.1,32.95
Gia Mireles,Cork City,512310,3.49,0.14,4.26
Gia Mireles,Moran’s,317740,55.47,0.19,70.45
Gia Mireles,Mulligan’s,909498,25.9,0.11,30.78
Gia Mireles,The Shepherd & the Knucklehead,436518,79.77,0.14,96.96
Gigi Mcewan,Dutch Kills,908128,35.15,0.18,44.54
Gigi Mcewan,Federal Cafe,758519,47.86,0.11,56.87
Gil Millspaugh,Holiday Cocktail Lounge,772123,34.33,0.13,41.38
Gil Millspaugh,Pouring Ribbons,667285,75.78,0.18,96.03
Gil Millspaugh,Primo’s,452700,26.86,0.11,31.94
Gil Millspaugh,Primo’s,644543,14.95,0.13,18
Gil Millspaugh,Primo’s,793868,18.45,0.18,23.39
Gil Millspaugh,Primo’s,906805,53.79,0.14,65.73
Gil Millspaugh,Primo’s,954692,111.39,0.18,140.58
Gil Millspaugh,The Honeywell,206348,26.61,0.16,33.09
Gil Millspaugh,The Honeywell,364048,21.93,0.14,26.84
Gil Millspaugh,The Honeywell,406539,48.57,0.19,62.05
Gilberte Broadwater,The NoMad Bar,498544,69.16,0.11,82.48
Gilberte Broadwater,The Russian Lady,791389,69.79,0.16,86.41
Gilberte Broadwater,Wilton House,734147,29.41,0.19,37.32
Gina Weigel,Black Bear Bar & Grill,808889,94.64,0.15,116.69
Gina Weigel,DC’s Tavern,104020,76.4,0.14,92.96
Gina Weigel,DC’s Tavern,659647,59.88,0.12,72.02
Gina Weigel,Grand Vin,835420,54.85,0.2,70.38
Gina Weigel,The Winston,370756,46.83,0.18,59.26
Gina Weigel,The Winston,662058,38.79,0.12,46.56
Gina Weigel,The Winston,681793,48.01,0.18,60.5
Gina Weigel,Zack’s Oak Bar & Restaurant,395098,45.39,0.13,54.79
Giovanny Malsam,Holiday Cocktail Lounge,120610,23.37,0.19,29.81
Giovanny Malsam,Holiday Cocktail Lounge,122441,46.78,0.12,56.2
Giovanny Malsam,Holiday Cocktail Lounge,267364,30.87,0.1,36.4
Giovanny Malsam,Holiday Cocktail Lounge,423119,4.98,0.19,6.37
Giovanny Malsam,Holiday Cocktail Lounge,504550,49.57,0.17,61.88
Giovanny Malsam,Holiday Cocktail Lounge,902983,25.39,0.16,31.47
Glady Millette,Clover Club,863395,25.7,0.13,31.12
Glady Millette,The NoMad Bar,469336,98.12,0.2,125.47
Glady Millette,The Pig and Parrot,208278,106.25,0.16,132.33
Gonzalo Lester,Dear Irving,681056,91.84,0.18,116.08
Gonzalo Lester,Mulligan’s,922052,28.42,0.19,36.1
Gordon Duchesne,Side Bar,205025,8.97,0.13,10.89
Gordon Duchesne,Side Bar,246718,89.22,0.15,109.56
Gordon Duchesne,Side Bar,281542,22.93,0.1,27.08
Gordon Duchesne,Side Bar,338641,36.39,0.12,43.76
Gordon Duchesne,Side Bar,784702,24.43,0.13,29.53
Gordon Duchesne,The Press,343658,38.87,0.18,48.95
Gordon Duchesne,The Russian Lady,361998,82.23,0.11,97.96
Grazyna Digiovanni,The Blind Pig Pizza,786146,79.78,0.18,100.8
Grazyna Digiovanni,The Pig and Parrot,904224,15.96,0.14,19.46
Greg Sipp,Attaboy,502878,29.89,0.17,37.38
Greg Sipp,Attaboy,624133,26.19,0.1,30.89
Greg Sipp,Dear Irving,879784,87.52,0.12,104.69
Greg Sipp,Primo’s,833147,98.74,0.15,121.23
Greg Sipp,Wilton House,387899,27.93,0.12,33.55
Gregorio Krupp,Blind Tiger Ale House,268308,41.88,0.15,51.55
Gregorio Krupp,Mace,792924,85.15,0.16,105.67
Gregorio Krupp,The Ale House,897390,55.32,0.16,68.93
Gretta Bourke,Death & Company,462871,22.42,0.11,26.69
Gretta Bourke,Employees Only,183402,40.18,0.11,47.88
Gretta Bourke,Employees Only,295229,18.91,0.17,23.66
Gretta Bourke,Employees Only,333666,20.43,0.17,25.47
Gretta Bourke,Employees Only,402849,31.9,0.17,39.83
Gretta Bourke,Employees Only,454606,36.39,0.19,46.23
Gretta Bourke,Holiday Cocktail Lounge,926459,27.78,0.15,34.1
Gretta Bourke,Mayahuel,449656,25.94,0.16,32.13
Gretta Bourke,Pouring Ribbons,507190,44.37,0.11,52.52
Gretta Bourke,Pouring Ribbons,581279,23.43,0.18,29.48
Grover Pitzer,Aldo Sohm Wine Bar,100856,28.59,0.16,35.37
Grover Pitzer,The Blind Pig Pizza,719597,64.69,0.15,79.35
Grover Pitzer,Vaughan’s Public House,380218,8.67,0.17,10.83
Halina Cameron,The Dead Rabbit,427924,44.9,0.17,56.07
Halina Cameron,The Dead Rabbit,501664,59.84,0.12,71.51
Halina Cameron,The Honeywell,297558,112.05,0.15,138.03
Han Gosnell,DC’s Tavern,479477,17.45,0.1,20.54
Han Gosnell,The Shepherd & the Knucklehead,436602,40.41,0.15,49.9
Hanh Poll,Moran’s,384690,16.47,0.12,19.66
Hanh Poll,Moran’s,591395,92.33,0.11,109.4
Hanh Poll,Mulligan’s,748212,80.29,0.14,97.84
Hanh Poll,Pilsner Haus & Biergarden,496065,92.31,0.16,114.21
Hanh Poll,Wilton House,100860,19.93,0.13,24.19
Hanh Poll,Wilton House,614626,26.92,0.12,32.39
Hanh Poll,Wilton House,652554,40.36,0.13,49
Hanh Poll,Wilton House,733424,22.43,0.2,28.72
Hanh Poll,Wilton House,749962,9.89,0.16,12.32
Hans Stines,The Ale House,675720,29.87,0.19,38.1
Hans Stines,The Pig and Parrot,248787,4.49,0.17,5.6
Hayden Rene,Dutch Kills,104932,28.37,0.17,35.43
Hayden Rene,The Shepherd & the Knucklehead,771746,91.04,0.18,114.99
Hayden Rene,The Winston,182335,41.39,0.12,49.82
Hayden Rene,The Winston,405193,77.71,0.17,97.66
Hayden Rene,Zack’s Oak Bar & Restaurant,387832,57.32,0.16,70.93
Heath Hulen,Cork City,663592,73.55,0.12,88.1
Heath Hulen,Pegu Club,703036,34.36,0.12,41.32
Heath Hulen,Zack’s Oak Bar & Restaurant,562008,50.84,0.12,60.96
Heide Correll,Employees Only,740907,30.8,0.15,38.04
Heide Correll,Pig’s Eye Pub,445252,103.73,0.12,124.37
Heide Dubon,Grand Vin,122992,75.31,0.18,95.4
Heide Dubon,Grand Vin,230194,47.88,0.11,56.67
Heide Dubon,Grand Vin,262468,68.53,0.15,84.54
Heide Dubon,Grand Vin,390012,45.13,0.18,57.04
Heide Dubon,Grand Vin,534103,46.26,0.13,56.18
Heide Dubon,Grand Vin,545397,42,0.13,50.72
Heide Dubon,Grand Vin,587705,103.78,0.18,131.06
Heide Dubon,Grand Vin,648178,92.08,0.13,111.16
Heide Dubon,Grand Vin,673326,125.29,0.19,159.83
Heide Dubon,Phoenix Bar and Grille,381627,33.08,0.2,42.37
Heidi Burry,Dear Irving,163067,75.65,0.18,95.36
Heidi Burry,Pilsner Haus & Biergarden,644026,4.99,0.16,6.18
Helen Crispin,Carpe Diem Pub & Restaurant,971513,25.41,0.1,30.03
Helen Crispin,Ghost Donkey,455794,86.19,0.16,107.1
Helen Crispin,Primo’s,299825,77.6,0.16,96.71
Helen Crispin,The Aviary NYC,156582,34.89,0.16,43.27
Henrietta Karr,Pegu Club,106021,46.81,0.15,57.47
Henrietta Karr,Side Bar,395838,70.3,0.2,89.96
Herschel Mascorro,Maison Premiere,893001,113.92,0.13,137.7
Herschel Mascorro,Pegu Club,397815,40.31,0.2,51.67
Herschel Mascorro,The Aviary NYC,515398,19.45,0.18,24.64
Hershel Grill,Finnegan’s Pub,741958,20.63,0.17,25.73
Hershel Grill,Side Bar,565286,38.4,0.11,45.54
Hershel Grill,The Blind Pig Pizza,940190,9.97,0.12,11.96
Herta Belt,Zack’s Oak Bar & Restaurant,993130,4.98,0.11,5.92
Hillary Borth,Finnegan’s Pub,838744,77.91,0.15,95.63
Hillary Borth,The Aviary NYC,524299,63.31,0.15,77.94
Hollis Ybarbo,DC’s Tavern,689192,64.9,0.11,77.03
Hollis Ybarbo,Mulligan’s,479956,91.74,0.12,110.33
Hollis Ybarbo,The Pig and Parrot,469307,55.87,0.19,70.92
Hollis Ybarbo,Zack’s Oak Bar & Restaurant,311724,34.91,0.17,43.87
Hollis Ybarbo,Zack’s Oak Bar & Restaurant,392341,29.42,0.19,37.53
Hollis Ybarbo,Zack’s Oak Bar & Restaurant,445610,8.97,0.18,11.33
Hollis Ybarbo,Zack’s Oak Bar & Restaurant,761413,31.91,0.11,37.8
Hollis Ybarbo,Zack’s Oak Bar & Restaurant,762921,10.47,0.14,12.76
Hollis Ybarbo,Zack’s Oak Bar & Restaurant,764693,32.9,0.17,41.35
Hollis Ybarbo,Zack’s Oak Bar & Restaurant,916689,41.37,0.12,49.63
Humberto Nathan,Broken Shaker,857789,25.89,0.12,31.06
Humberto Nathan,The Russian Lady,298313,93.74,0.13,112.95
Ileen Mcentee,Employees Only,640486,62.23,0.15,76.54
Ileen Mcentee,L BAR,229598,28.51,0.12,34.23
Ilene Haubert,Grand Vin,798048,36.69,0.18,46.18
Ilene Haubert,Mayahuel,636051,27.45,0.2,35.11
Ilene Haubert,Phoenix Bar and Grille,625154,47.82,0.17,59.8
Ilene Haubert,The Blind Pig Pizza,134068,23.92,0.17,29.94
Ilona Reding,Aldo Sohm Wine Bar,771268,73.85,0.14,90.25
Ilona Reding,McSorley’s Old Ale House,870266,39.89,0.16,49.51
Ilona Reding,Please Don't Tell,152057,76.92,0.12,92.39
Ilona Reding,Please Don't Tell,187422,47.39,0.18,59.72
Ilona Reding,Please Don't Tell,232997,44.3,0.11,52.42
Ilona Reding,Please Don't Tell,353155,13.87,0.14,16.92
Ilona Reding,Please Don't Tell,461594,55.4,0.11,65.64
Ilona Reding,Please Don't Tell,526527,44.4,0.1,52.41
Ilona Reding,Please Don't Tell,560380,47.19,0.11,56
Ilona Reding,Please Don't Tell,660502,72.34,0.19,91.99
Ilona Reding,Please Don't Tell,768036,69.67,0.16,86.51
Ingrid Ortman,Blind Tiger Ale House,308757,41.8,0.18,52.73
Ingrid Ortman,Clover Club,740915,24.9,0.16,30.92
Ingrid Ortman,Pilsner Haus & Biergarden,269024,71.85,0.2,92.25
Ingrid Savidge,Pegu Club,992355,37.34,0.12,44.94
Ira Fralick,Attaboy,151200,78.48,0.13,94.57
Ira Fralick,Attaboy,234659,81.69,0.15,100.9
Ira Fralick,Attaboy,368539,43.19,0.14,52.78
Ira Fralick,Attaboy,915085,26.24,0.13,31.67
Ira Fralick,Mayahuel,768699,90.72,0.11,107.42
Ira Fralick,The Honeywell,773478,30.91,0.16,38.46
Ira Fralick,The Honeywell,787468,42.8,0.18,54.17
Irene Deluca,Mace,169033,12.96,0.17,16.19
Irene Deluca,Mace,304530,55.38,0.18,69.96
Irene Deluca,Mace,401628,19.23,0.1,22.68
Irene Deluca,Mace,681493,13.22,0.12,15.81
Irene Deluca,Mace,781743,97.24,0.18,122.73
Irene Deluca,Mace,913989,28.21,0.15,34.73
Irene Deluca,McSorley’s Old Ale House,630987,34.9,0.16,43.26
Irish Rameau,Federal Cafe,737187,40.38,0.15,49.68
Irish Rameau,L BAR,125699,15.75,0.11,18.78
Irish Rameau,L BAR,185089,28.59,0.12,34.33
Irish Rameau,L BAR,329803,7.47,0.2,9.57
Irish Rameau,L BAR,391412,39.47,0.17,49.37
Irish Rameau,L BAR,802815,34.87,0.16,43.39
Irish Rameau,L BAR,819232,26.02,0.18,32.98
Irish Rameau,L BAR,827485,53.89,0.11,63.9
Irish Rameau,L BAR,853571,87.91,0.1,103.72
Irish Rameau,The Press,126940,39.86,0.18,50.52
Irving Plumlee,The Russian Lady,914124,14.97,0.18,18.84
Irving Plumlee,Wilton House,250288,69.25,0.19,88.24
Isabelle Omar,Federal Cafe,114696,5.98,0.19,7.59
Isabelle Omar,Federal Cafe,421293,35.9,0.18,45.15
Isabelle Omar,Federal Cafe,911578,8.97,0.14,10.89
Isabelle Omar,L BAR,276343,14.94,0.16,18.59
Isabelle Omar,Pig’s Eye Pub,470950,95.06,0.14,115.87
Isabelle Omar,Pig’s Eye Pub,579843,81.79,0.19,104.16
Isabelle Omar,The Blind Pig Pizza,311644,37.47,0.16,46.57
Isabelle Omar,The Blind Pig Pizza,632402,49.35,0.12,59.15
Isabelle Omar,The Blind Pig Pizza,635966,8.87,0.17,11.06
Isabelle Omar,The Blind Pig Pizza,868480,57.83,0.14,70.68
Isabelle Omar,The Blind Pig Pizza,879351,38.88,0.11,46.01
Isabelle Omar,Vaughan’s Public House,192365,88.57,0.13,106.64
Isabelle Omar,Vaughan’s Public House,351331,27.92,0.18,35.2
Isobel Vallee,Pig’s Eye Pub,303037,85.12,0.15,104.31
Isobel Vallee,Pig’s Eye Pub,337359,39.88,0.18,50.33
Isobel Vallee,Pig’s Eye Pub,582529,19.45,0.19,24.8
Isobel Vallee,Pig’s Eye Pub,842255,42.64,0.1,50.28
Isobel Vallee,Pig’s Eye Pub,842564,48.39,0.16,60.04
Isobel Vallee,Pig’s Eye Pub,989910,19.44,0.14,23.77
Isobel Vallee,The Blind Pig Pizza,758283,72.29,0.2,92.6
Ivan Lastra,The Ale House,256778,35.85,0.17,44.94
Ivette Stem,Black Bear Bar & Grill,281314,21.41,0.19,27.24
Ivette Stem,Cooper’s Union,311562,72.81,0.18,91.63
Ivette Stem,Cooper’s Union,387864,54.35,0.15,66.95
Ivette Stem,Cooper’s Union,750970,93.21,0.11,110.51
Ivette Stem,Cooper’s Union,855376,26.92,0.14,32.82
Ivette Stem,Cooper’s Union,937869,8.97,0.15,11.01
Ivette Stem,The Winston,159121,13.47,0.18,17.06
Ivonne Draeger,Aldo Sohm Wine Bar,689187,117.01,0.17,146.28
Ivonne Draeger,DC’s Tavern,989123,85.28,0.16,105.58
Ivonne Draeger,Pouring Ribbons,931569,7.47,0.11,8.85
Ivonne Draeger,Raines Law Room,388605,54.69,0.17,68.64
Ivy Morlan,McSorley’s Old Ale House,216015,27.43,0.15,33.62
Ivy Morlan,The Russian Lady,433375,59.3,0.12,71.03
Izetta Sullivan,Aldo Sohm Wine Bar,982078,79.25,0.11,93.75
Izetta Sullivan,Broken Shaker,341317,70.64,0.15,86.77
Izetta Sullivan,Employees Only,932613,54.73,0.18,68.94
Izetta Sullivan,Mace,143644,58.31,0.18,73.36
Izetta Sullivan,The Honeywell,956843,84.39,0.13,102.11
Izola Jalbert,Carpe Diem Pub & Restaurant,821217,27.9,0.12,33.51
Izola Jalbert,Moran’s,796872,103.29,0.17,129.3
Izola Jalbert,Mulligan’s,781573,83.74,0.12,100.18
Izola Jalbert,Mulligan’s,811272,45.86,0.14,55.87
Izola Jalbert,Pilsner Haus & Biergarden,201324,33.43,0.15,41.01
Izola Jalbert,The Ale House,191991,108.93,0.19,138.61
Izola Jalbert,The Winston,142577,60.32,0.14,73.68
Izola Jalbert,The Winston,218628,31.35,0.18,39.67
Izola Jalbert,The Winston,350468,38.87,0.16,48.42
Izola Jalbert,The Winston,619500,25.41,0.16,31.63
Izola Jalbert,The Winston,621813,26.38,0.1,31.08
Izola Jalbert,The Winston,662590,37.36,0.13,45.04
Izola Jalbert,Wilton House,270707,111.99,0.17,139.93
Izola Jalbert,Zack’s Oak Bar & Restaurant,227296,51.87,0.19,66.08
Jacalyn Dicicco,Death & Company,920006,30.88,0.12,37.03
Jacalyn Dicicco,Maison Premiere,236234,22.84,0.11,27.05
Jacalyn Dicicco,Mulligan’s,935326,45.35,0.11,53.68
